,ASIN,Nom du produit,Marque,COGS,COGS LM (%),COGS SPLY (%),Unités,Unités LM (%),Unités SPLY (%),Retours,Retours LM (%),Retours SPLY (%),Source (Fabrication ou Approvisionnement),is_in_vendor_central,Item no.,EAN,Item,Extras,Size,Description Item,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Visible,Title Content,Variations,Brand store URL,Images,Videos,AI summary,Code,Catalogue,Ads Impressions CM,Ads Clicks CM,Ads CTR CM,Ads Units 14d CM,Ads Costs CM,Ads RoAS CM,Ads CVR CM,Sell-out CM,Sell-out PM,Total sell-out CM,Total sell-out PM,Units CM,Units PM,SRP,Margin,Replacements CM,Replacements PM,Stock,Stock value,Total stock,Total stock value,Reviews,Avg. stars,Stars,Coverage,Rank 1,Rank 2,Buy Box,Buy Box PM,Days not Buy Box,Views CM,Views PM,CVR CM,CVR PM,is_in_amvisor,Net PPM,Net PPM SPLY,extract_date,annee,mois
787,B00QKRKJCQ,"Hama Support De Télécommande Major (pour 4 Télécommandes Au Maximum, Ã‰galement Pour Rangement De Lunettes, Smartphones, Contrôleurs, Clés USB, Porte-télécommande) Blanc",Hama,136.39,28.67,-5.14,20.0,33.33,25.0,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,66.81,59.08729105863625,2024-01,2024,1
788,B00QPXQ5IW,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 64GB) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
789,B00QRHG81K,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 16GB) Noir",Hama,6.0,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,53.84,34.99967496587142,2024-01,2024,1
790,B00RL4Y2T8,"Hama Réveil radio-piloté ""RC 650"" (2 heures de réveil, rétro-éclairage, fonction de répétition via détecteur de mouvement contrôlable, réveil) Blanc",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
791,B00RLNC8UY,"Hama Album photo ""Tim"" (pour 200 photos au format 10 x 15 cm, petit album de taille 22,5 x 22,5 cm, album photo bébé de 100 pages blanches, ciel, élégant, pour garçons, enfants, bébés) Bleu",Hama,185.28,-7.48,-73.47,32.0,-8.57,-75.94,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,66.18,57.66817706517951,2024-01,2024,1
792,B00RLNCZ52,"Hama Album photo ""Moni"" (pour 200 photos au format 10 x 15 cm, album photo bébé de 100 pages blanches, ciel, élégant, pour filles, enfants, bébés) Rose, petit album de taille 22,5 x 22,5 cm",Hama,208.76,-17.07,-59.87,34.0,-17.07,-66.99,1.0,,-50.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,61.42,60.40519276160504,2024-01,2024,1
793,B00RMO37T8,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
794,B00SL6I214,"Hama Album, Bleu, 30 x 30 cm",Hama,26.91,-92.51,-85.99,3.0,-92.5,-86.96,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50.21,52.20962878236456,2024-01,2024,1
795,B00SL6I2WI,"Hama Album Photo Jumbo ""Fine Art"" (Album 30x30cm, 50 feuilles/100 pages blanches, pour coller 400 Photos de 10x15 cm, Look livre sans spirale, Couverture personnalisable, Idée cadeau) Noir",Hama,2222.64,127.03,49.05,252.0,127.03,35.48,6.0,0.0,100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,51.88,54.992580029679885,2024-01,2024,1
796,B00SWOQ5XM,"Souris optique sans fil ""AM-7300"", noir/bleu ciel",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
797,B00SXKWDUY,Hama 0121600 2-1 Satelliten-DiSEqC Schalter,Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
798,B00SXKWE08,"Xavax Cloche ""S-Capo"" pour micro-ondes",xavax,,,-100.0,,,-100.0,,,,2_app,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
799,B00T7M8ET6,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 23,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,79.6,-9.31,-57.73,10.0,-9.09,-61.54,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,55.63,54.608815156572106,2024-01,2024,1
800,B00T7M8Y6E,"Hama Album photo à pochette minimax ""New York City"" (pour 100 photos au format 10 cm x 15cm, taille de l'album de 13,5 cm x 17 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,167.65,-14.46,-65.35,35.0,-14.63,-69.03,,-100.0,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,69.65,62.34893921761705,2024-01,2024,1
801,B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,50.0,1.26,-25.99,8.0,0.0,-33.33,,-100.0,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,60.12,63.50480616879687,2024-01,2024,1
802,B00T7MB37Q,"Hama Album photo à pochettes ""New York City"" (pour 300 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 34,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,114.28,34.04,-35.52,12.0,33.33,-42.86,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,52.48,53.67150746573941,2024-01,2024,1
803,B00T9GY0H0,"THOMSON Support Mural TV WAB175 (VESA jusqu'à 600x400, inclinable, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,38.66,100.0,,2.0,100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,40.5,28.82562277580071,2024-01,2024,1
804,B00U78QPT0,"Hama Adaptateur secteur (prise de voyage pour : Afrique du Sud, Botswana, Namibie, Lesotho, Eswatini, … Type F) Noir",Hama,15.12,,-50.0,3.0,,-50.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,69.76,69.88579442997396,2024-01,2024,1
805,B00U78QXOM,"Hama Cadre Photo métallique Davos pour Portrait, argenté, 10 x 20 cm",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
806,B00U78QYHI,"Hama Clé USB 3.0 ""Laeta, 64 Go, 40 Mo/s, Marron",Hama,7.8,-61.0,,1.0,-75.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,49.25,32.99832495812395,2024-01,2024,1
807,B00U7HQ8PW,"Hama Laeta Clé USB 3.0 - Flash Drive 32 Go, Vitesse jusqu'à 70 Mo/s, Clef avec connecteur USB A, pour PC/Mac - Bronze",Hama,6.5,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,52.96,34.62569467146126,2024-01,2024,1
808,B00UIET4NC,"THOMSON Support Mural TV WAB075 (VESA jusqu'à 600x400, Fixe, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,94.43,16.67,-3.8,7.0,16.67,-12.5,1.0,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,62.09,59.99033816425121,2024-01,2024,1
809,B00UV84E4O,"Hama Album photo vierge ""Anzio"" (album photo traditionnel format 22,8 cm x 22,3 cm, pour 200 photos 10 cm x 15 cm, 100 pages, instax, minimax, idéal pour un mariage) Beige/Noir",Hama,612.59,-0.04,508.45,96.0,0.0,336.36,1.0,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,59.54,65.96499002880567,2024-01,2024,1
810,B00UYZ1O3I,"Hama Support Plafond (pour Diagonale d'écran de 81 à 165cm (32"" à 65""), pour Un Maximum de 50 kg, VESA jusqu'à 400 x 400) Noir",Hama,149.8,,,2.0,,,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,40.87,29.01256477603464,2024-01,2024,1
811,B00UYZ1O6K,"Hama Support Mural TV Spécial Mur mensardé (pour Diagonale d'écran de 48 cm à 117 cm (19"" - 46""), pour Un Maximum de 20 kg, VESA jusqu'à 200 x 200) Noir",Hama,336.59,118.85,89.79,9.0,125.0,80.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,36.23,36.766795210066974,2024-01,2024,1
812,B00W5C0BRS,"Hama Casque Stéréo HK-229 (Casque Audio Supra-Auriculaire pour Lecteur mp3, iPod, Bande passante de 20 Hz - 20 kHz, Jack 3,52mm mâle, câble uni-latéral de 1,5 m, Ajustable et léger) Noir/Gris",Hama,249.6,8.96,30.24,24.0,9.09,20.0,2.0,,0.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50.89,51.12004018081366,2024-01,2024,1
813,B00X2CXB5E,"Hama Support frontal (pour GoPro, taille ajustable, pour fixation sur la tête) Noir",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
814,B00X3JFB40,"Hama Support de Casque (Frontal, pour GoPro) Noir",Hama,142.89,29.29,243.57,22.0,29.41,214.29,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,41.13,46.33322068266306,2024-01,2024,1
815,B00X3NTCIC,"Hama Laeta Twin Clé USB 3.0 - Flash Drive 128 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & Micro USB, pour PC/Mac/Tablette et Smartphone - Grise",Hama,12.4,,-55.4,1.0,,-50.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,40.3,30.25525525525525,2024-01,2024,1
816,B00X3QU40O,"Thomson Télécommande universelle pour climatiseurs ""ROC1205"" (Télécommande pour climatiseurs, avec fonction de minuterie, écran LCD) Blanc",Thomson,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
817,B00X419BS4,"Hama Support mural ""Soundbar"" (universel pour toutes les barres de son courantes (également Sonos Playbar)) Noir",Hama,,,-100.0,,,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
818,B00X5K84ZK,"Hama Album photo à pochettes ""New York City"" (pour 400 photos au format 10 cm x 15cm, taille de l'album de 25 cm x 34 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,410.88,6.56,-31.71,32.0,6.67,-38.46,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,58.99,60.05293698462792,2024-01,2024,1
819,B00Y9WFDES,"Trépied ""Traveller 163 Ball""",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
820,B00ZD0U3JU,"Hama Câble audio à fibre optique, ODT (Toslink) mâle, fiches métalliques, 0,75m",Hama,,,-100.0,,,-100.0,,,,2_app,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
821,B00ZWPVLEW,"Thomson Ecouteurs filaires ""EAR5105"" (écouteurs, tour d’oreille, écouteurs intra-auriculaires avec oreillette, câble de 1,2 m) Noir",Thomson,283.41,327.27,327.85,47.0,327.27,291.67,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,54.15,55.54985638079606,2024-01,2024,1
822,B013GH0H7E,"Cadre Photo en Plastique „Kairo“, frêne, 20 x 30 cm",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
823,B014R5PAHG,"Hama Bloc Multiprises ""90°"" (6 prises, protection contre la surtension, prises tournées à 90°, longueur de câble de 2 m) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
824,B014R8FFHS,"Hama Lampe de poche LED ""2en1"" (avec anneau à clés et ouvre-bouteille, Idéale pour le voyage) Couleur aléatoire parmi Bleu/ Rouge/ Vert/ Orange/ Gris/ Noir",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
825,B014R8FMR6,"Hama Sac à objectifs (néoprène, S, avec crochet standard, 6,5 x 5 cm, adapté aux objectifs de fabricants tels que Nikon, Canon, Olympus, Panasonic, Sony, Sigma, Tamron, Leica, ...) Noir",UNKNOWN,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
826,B014R8GCG6,"Hama Sac à objectifs (néoprène, M, avec crochet standard, 7,5 x 8 cm, adapté aux objectifs de fabricants tels que Nikon, Canon, Olympus, Panasonic, Sony, Sigma, Tamron, Leica, ...) Noir",UNKNOWN,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
827,B014UL1YEU,"Hama Chargeur USB de voiture ""Universal"" (1 pièce, 2 ports USB, fiche allume-cigare, entrée de 12 V, sortie de 5 V et 2,1 A) Noir",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
828,B014UL2926,"Hama Adaptateur Bluetooth®-USB (Bluetooth, USB, portée 100 m, économie d'énergie, version 4.0 C1 + EDR, compatible version antérieure) Noir/Gris",Hama,,,-100.0,,,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
829,B014YVE3GC,"Hama Ventilateur d’ordinateur portable « Slim » (13,3 à 15,6 pouces, port USB, refroidissement rapide, design mince et mince, ventilateur pour ordinateur portable) Noir/Rouge",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
830,B015A5WP6Q,"Support mural TV FULLMOTION, Premium, VESA 400x400, 165 cm (65""), noir",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
831,B015A5WQW4,"Hama Support mural TV fixe (Premium, VESA 400 x 400, pour une diagonale d’écran de 81 à 165 cm (32"" à 65"")) Noir",Hama,,,,,,,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
832,B015U4F6UO,"Hama Support mural (pour enceinte, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,13.19,,-46.25,1.0,,-50.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50.73,47.62485918137439,2024-01,2024,1
833,B015U4FUD2,"Hama Support mural (pour enceinte, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,-0.0,2024-01,2024,1
834,B0163ZHC38,"Hama Carte SDXC Classe 10 - Carte SD 64 Go, Vitesse jusqu'à 90 Mo/s, Carte Mémoire Compatible UHS-I, pour Ordinateur/Appareil Photo/Smartphone - Bleu",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
835,B0163ZHE0O,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 32 GB - 80 MB/s) Bleu",Hama,5.8,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,53.16,34.71106758080313,2024-01,2024,1
836,B0163ZHEN6,"Hama Carte mémoire pour téléphone (Micro SDHC pour téléphone/Classe 10, 32 GB - 80 MB/s, Adaptateur Mobile) Noir",Hama,6.3,18.87,,1.0,0.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.99,17.349975202512812,2024-01,2024,1
837,B0163ZHGCK,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 16 GB - 80 MB/s) Bleu",Hama,5.0,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,54.48,35.26898426879006,2024-01,2024,1
838,B0163ZHNIC,"Hama Carte mémoire pour téléphone (Micro SDHC pour téléphone/Classe 10, 16 GB - 80 MB/s, Adaptateur Mobile) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
839,B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,5.89,,-30.87,2.0,,-33.33,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,51.78,52.37709892777665,2024-01,2024,1
840,B017IM48R8,"Hama Cadre Photo en Plastique Paris (Cadre de 15 cm x 20 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 10 cm x 15 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Cuivre",Hama,3.07,,-92.86,1.0,,-92.86,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,57.01,57.01,2024-01,2024,1
841,B017IM670E,"Hama Cadre photo en plastique ""Paris"" (cadre de 10 cm x 15 cm, bordures de 20 mm x 15 mm, pour les photo de taille 7 cm x 10 cm, verre reflex, polystyrene (PS), avec crochet et pied) Noir",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
842,B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
843,B017JY4RG2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Gris",Hama,9.1,-60.0,-81.5,2.0,-60.0,-83.33,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,70.4,70.02884711031533,2024-01,2024,1
844,B017JY4RYO,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Gris",Hama,14.52,-33.7,-43.13,2.0,-33.33,-50.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,62.88,61.7378497790869,2024-01,2024,1
845,B017JY4U5K,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, kiwi",Hama,7.64,,,2.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,49.77,33.23317307692308,2024-01,2024,1
846,B017JY4WEY,"Hama ""Fine Art"" Spiral Album, 24 x 17cm, 50 Photos, chalk",Hama,30.31,250.0,200.69,7.0,250.0,133.33,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,48.94,48.783891547049436,2024-01,2024,1
847,B017JY4WJ4,Hama 00125973 Tableau Noir,Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-01,2024,1
848,B017JY4XHK,"Hama Laeta Twin Clé USB 2.0 - Flash Drive 128 Go, Vitesse jusqu'à 15 Mo/s, Clef avec connecteurs USB A & Micro USB, pour PC/Mac/Tablette et Smartphone - Grise",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
849,B017JY55K4,"Hama Carte mémoire Photo (Micro SDXC pour Photo/Classe 10, 64 GB - 80 MB/s, Adaptateur Photo) Noir",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-01,2024,1
850,B017JY56TY,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Kiwi",Hama,21.78,-25.0,11.01,3.0,-25.0,0.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,63.25,61.34225584327418,2024-01,2024,1
851,B017JY580G,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, grey",Hama,26.74,600.0,13.84,7.0,600.0,0.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50.71,45.463510848126234,2024-01,2024,1
852,B017JY58TW,"Hama Carte mémoire Photo (Micro SDHC pour Photo/Classe 10, 16 GB - 80 MB/s, Adaptateur Photo) Noir",Hama,3.9,-83.33,,1.0,-83.33,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,61.48,38.07518424475134,2024-01,2024,1
853,B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,73.74,-10.28,19.15,9.0,-10.0,12.5,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,62.11,58.155430711610485,2024-01,2024,1
854,B017JY5DAQ,"THOMSON Ecouteurs Filaire Jack Intra-Auriculaires avec Micro (Oreillettes filaires Intra, Prise Jack 3.5 mm, Micro et Fonction Télécommande, Compatible Samsung MP3 Tablettes Ordinateurs) Noir",Thomson,3.9,100.0,,2.0,100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,75.63,43.06457123334472,2024-01,2024,1
855,B017JY5E7S,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Craie",Hama,61.93,-47.07,202.39,11.0,-47.62,175.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,52.57,59.454874462791224,2024-01,2024,1
856,B017JY5EF0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Kiwi",Hama,4.55,-50.0,,1.0,-50.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,71.86,41.8155368053535,2024-01,2024,1
857,B017JY5F5O,"Thomson Ecouteurs filaires ""EAR3005W"" (filaire, intra-auriculaire, microphone, 20 - 20000 Hz, prise jack 3,5 mm) Blanc",Thomson,4.31,,,1.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,63.43,38.81172367374411,2024-01,2024,1
858,B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,784.7,-33.73,1562.5,77.0,-33.62,1440.0,4.0,100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,39.42,40.36453000204792,2024-01,2024,1
